pulse_id,abs_frame,time_s,metric_raw,metric_sm
5,8813,17.145691,254.000000,254.000000
5,8814,17.147637,254.000000,254.000000
5,8815,17.149582,254.000000,254.000000
5,8816,17.151528,254.000000,254.000000
5,8817,17.153474,254.000000,254.000000
5,8818,17.155419,254.000000,254.000000
5,8819,17.157364,254.000000,254.000000
5,8820,17.159310,254.000000,254.000000
5,8821,17.161255,254.000000,254.000000
5,8822,17.163201,254.000000,254.000000
5,8823,17.165146,254.000000,254.000000
5,8824,17.167092,254.000000,254.000000
5,8825,17.169037,254.000000,254.000000
5,8826,17.170983,254.000000,254.000000
5,8827,17.172928,254.000000,254.000000
5,8828,17.174874,254.000000,254.000000
5,8829,17.176820,254.000000,254.000000
5,8830,17.178765,254.000000,254.000000
5,8831,17.180710,254.000000,254.000000
5,8832,17.182656,254.000000,254.000000
5,8833,17.184601,254.000000,254.000000
5,8834,17.186547,254.000000,254.000000
5,8835,17.188492,254.000000,254.000000
5,8836,17.190438,254.000000,254.000000
5,8837,17.192383,254.000000,254.000000
5,8838,17.194329,254.000000,254.200000
5,8839,17.196274,254.000000,254.400000
5,8840,17.198220,255.000000,254.600000
5,8841,17.200166,255.000000,220.167000
5,8842,17.202111,255.000000,169.367000
5,8843,17.204057,81.834999,118.367000
5,8844,17.206002,0.000000,67.367000
5,8845,17.207947,0.000000,16.368000
5,8846,17.209893,0.000000,0.003000
5,8847,17.211838,0.005000,0.004000
5,8848,17.213784,0.010000,0.010000
5,8849,17.215729,0.005000,0.010000
5,8850,17.217675,0.030000,0.010000
5,8851,17.219620,0.000000,0.008000
5,8852,17.221566,0.005000,0.009000
5,8853,17.223512,0.000000,0.007000
5,8854,17.225457,0.010000,0.008000
5,8855,17.227403,0.020000,0.008000
5,8856,17.229348,0.005000,0.008000
5,8857,17.231293,0.005000,0.631000
5,8858,17.233239,0.000000,5.079000
5,8859,17.235184,3.125000,20.942000
5,8860,17.237130,22.260000,52.200000
5,8861,17.239075,79.320000,100.336999
5,8862,17.241021,156.294998,150.711999
5,8863,17.242966,240.684998,197.259999
5,8864,17.244912,255.000000,232.395999
5,8865,17.246857,255.000000,252.137000
5,8866,17.248803,255.000000,255.000000
5,8867,17.250749,255.000000,255.000000
5,8868,17.252694,255.000000,255.000000
5,8869,17.254639,255.000000,255.000000
5,8870,17.256585,255.000000,255.000000
5,8871,17.258530,255.000000,255.000000
5,8872,17.260476,255.000000,255.000000
5,8873,17.262421,255.000000,255.000000
5,8874,17.264367,255.000000,255.000000
5,8875,17.266312,255.000000,255.000000
5,8876,17.268258,255.000000,247.504999
5,8877,17.270203,255.000000,227.997000
5,8878,17.272149,217.524994,197.391000
5,8879,17.274095,157.460007,157.054000
5,8880,17.276040,101.970001,110.061000
6,9853,19.169011,225.589996,189.086998
6,9854,19.170957,255.000000,225.913998
6,9855,19.172902,255.000000,249.117999
6,9856,19.174848,255.000000,255.000000
6,9857,19.176793,255.000000,255.000000
6,9858,19.178739,255.000000,255.000000
6,9859,19.180684,255.000000,255.000000
6,9860,19.182630,255.000000,254.800000
6,9861,19.184575,255.000000,254.600000
6,9862,19.186521,254.000000,254.400000
6,9863,19.188467,254.000000,254.200000
6,9864,19.190412,254.000000,254.000000
6,9865,19.192357,254.000000,254.000000
6,9866,19.194303,254.000000,254.000000
6,9867,19.196248,254.000000,254.000000
6,9868,19.198194,254.000000,254.000000
6,9869,19.200139,254.000000,254.000000
6,9870,19.202085,254.000000,254.000000
6,9871,19.204030,254.000000,254.000000
6,9872,19.205976,254.000000,254.000000
6,9873,19.207921,254.000000,254.000000
6,9874,19.209867,254.000000,254.000000
6,9875,19.211813,254.000000,254.000000
6,9876,19.213758,254.000000,254.000000
6,9877,19.215704,254.000000,254.000000
6,9878,19.217649,254.000000,254.000000
6,9879,19.219594,254.000000,254.000000
6,9880,19.221540,254.000000,254.000000
6,9881,19.223485,254.000000,254.000000
6,9882,19.225431,254.000000,254.000000
6,9883,19.227376,254.000000,254.000000
6,9884,19.229322,254.000000,254.000000
6,9885,19.231267,254.000000,254.000000
6,9886,19.233213,254.000000,254.000000
6,9887,19.235158,254.000000,254.000000
6,9888,19.237104,254.000000,254.000000
6,9889,19.239050,254.000000,254.000000
6,9890,19.240995,254.000000,254.000000
6,9891,19.242940,254.000000,254.000000
6,9892,19.244886,254.000000,254.000000
6,9893,19.246831,254.000000,254.000000
6,9894,19.248777,254.000000,254.000000
6,9895,19.250722,254.000000,254.000000
6,9896,19.252668,254.000000,254.000000
6,9897,19.254613,254.000000,254.000000
6,9898,19.256559,254.000000,254.000000
6,9899,19.258504,254.000000,254.000000
6,9900,19.260450,254.000000,254.000000
6,9901,19.262396,254.000000,254.000000
6,9902,19.264341,254.000000,254.000000
6,9903,19.266286,254.000000,254.000000
6,9904,19.268232,254.000000,254.000000
6,9905,19.270177,254.000000,254.000000
6,9906,19.272123,254.000000,254.000000
6,9907,19.274068,254.000000,254.000000
6,9908,19.276014,254.000000,254.000000
6,9909,19.277959,254.000000,254.000000
6,9910,19.279905,254.000000,254.000000
6,9911,19.281850,254.000000,254.000000
6,9912,19.283796,254.000000,254.000000
6,9913,19.285742,254.000000,254.000000
6,9914,19.287687,254.000000,254.000000
6,9915,19.289632,254.000000,254.000000
6,9916,19.291578,254.000000,254.000000
6,9917,19.293523,254.000000,254.000000
6,9918,19.295469,254.000000,254.000000
6,9919,19.297414,254.000000,254.000000
6,9920,19.299360,254.000000,254.000000
6,9921,19.301305,254.000000,254.000000
6,9922,19.303251,254.000000,254.000000
6,9923,19.305196,254.000000,254.000000
6,9924,19.307142,254.000000,254.000000
6,9925,19.309088,254.000000,254.000000
6,9926,19.311033,254.000000,254.000000
6,9927,19.312978,254.000000,254.000000
6,9928,19.314924,254.000000,254.000000
6,9929,19.316869,254.000000,254.000000
6,9930,19.318815,254.000000,254.000000
6,9931,19.320760,254.000000,254.000000
6,9932,19.322706,254.000000,254.000000
6,9933,19.324651,254.000000,254.000000
6,9934,19.326597,254.000000,254.000000
6,9935,19.328542,254.000000,254.000000
6,9936,19.330488,254.000000,254.000000
6,9937,19.332434,254.000000,254.000000
6,9938,19.334379,254.000000,254.000000
6,9939,19.336324,254.000000,254.000000
6,9940,19.338270,254.000000,254.000000
6,9941,19.340215,254.000000,254.000000
6,9942,19.342161,254.000000,254.000000
6,9943,19.344106,254.000000,254.000000
6,9944,19.346052,254.000000,254.000000
6,9945,19.347997,254.000000,254.000000
6,9946,19.349943,254.000000,254.000000
6,9947,19.351888,254.000000,254.000000
6,9948,19.353834,254.000000,254.000000
6,9949,19.355780,254.000000,254.000000
